,season_number,startup_name,episode_number,pitch_number,air_date,industry,busniess_description,year_founded,presenter_count,male_presenter,female_presenters,trans_presenters,couple_presenter,pitchers_avg_age,pitcher_city,pitcher_state,yearly_revenue,monthly_sales,gross_margin,net_margin,cash_burn,sku,patents,finance_type,original_ask_amount,original_offered_equity,valueation_requested,received_offer,accepted_offer,deal_amount,deal_equity,deal_debt,debt_interest,deal_valuation,sharks_in_deal,namita_investment_amount,namita_investment_equtiy,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equtiy,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equtiy,anupam_debt_amount,aman_investment_amount,aman_investment_equtiy,aman_debt_amount,peyush_investment_amount,peyush_investment_equtiy,peyush_debt_amount,amit_investment_amount,amit_investment_equtiy,amit_debt_amount,ashneer_investment_amount,ashneer_investment_equtiy,ashneer_debt_amount,guest_investment_amount,guest_investment_equtiy,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,amit_present,ashneer_present,guest_present,multiple_pitcher_cities
316,2,GODESi,51,317,2023-03-10 00:00:00,Food,Handmade lollipops,2019.0,2,1.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,270.0,0.0,0.0,1.0,0.0,0.0,3.0,90.0,0.5,18000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
317,2,TAC,51,318,2023-03-10 00:00:00,Fashion,"ayurveda co for glowing skin, makeup & open pores",2019.0,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,150.0,0.5,30000.0,1,1.0,81.0,1.0,69.0,12.0,8100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.5,34.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
318,2,Naara-Aaba,51,319,2023-03-10 00:00:00,Beverages,pears and plum wine,2017.0,2,1.0,1.0,0.0,1.0,Middle,Ziro,Arunachal Pradesh,0.0,0.0,50.0,18.0,0.0,0.0,0.0,3.0,75.0,2.5,3000.0,1,1.0,50.0,5.0,25.0,10.0,1000.0,2.0,0.0,0.0,0.0,25.0,2.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,12.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
319,2,StyloBug,51,320,2023-03-10 00:00:00,Fashion,Girls Dresses Online,2019.0,2,1.0,1.0,0.0,0.0,Middle,Delhi,Delhi,1400.0,46.0,0.0,18.0,0.0,0.0,0.0,3.0,80.0,2.0,4000.0,1,1.0,80.0,10.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
320,2,ZenOnco,0,321,2020-01-01 00:00:00,Healthcare,saving lives from cancer,2019.0,2,1.0,1.0,0.0,0.0,Middle,Jodhpur,Rajasthan,0.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,1.0,10000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vikas D Nahar,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
321,3,HonestHome,1,322,2024-01-22 00:00:00,Household,Eco friendly products,2019.0,1,1.0,0.0,0.0,0.0,Middle,Dhampur,Uttar Pradesh,1400.0,142.0,0.0,5.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,1.0,100.0,3.0,0.0,0.0,3333.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
322,3,AdilQadri,1,323,2024-01-22 00:00:00,Fashion,Perfumes and Attar,2020.0,1,1.0,0.0,0.0,0.0,Young,Bilimora,Gujarat,2070.0,600.0,70.0,0.0,1.0,0.0,0.0,3.0,100.0,0.5,20000.0,1,1.0,100.0,1.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
323,3,ConsciousChemist,1,324,2024-01-22 00:00:00,Fashion,Skincare Products,2020.0,2,2.0,0.0,0.0,0.0,Middle,Jaipur,Rajasthan,450.0,85.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
324,3,TheCinnamonKitchen,2,325,2024-01-23 00:00:00,Food,Plant-based healthy snacks,2019.0,1,0.0,1.0,0.0,0.0,Middle,Chandigarh,Punjab,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,3000.0,1,1.0,60.0,5.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
325,3,WtfGyms,2,326,2024-01-23 00:00:00,Services,Gyms service,2021.0,2,1.0,1.0,0.0,1.0,Middle,Noida,Uttar Pradesh,0.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
326,3,Intervue,2,327,2024-01-23 00:00:00,Technology,Conducts technical interviews online,2020.0,2,2.0,0.0,0.0,0.0,Young,"Ludhiana,Ghaziabad","Punjab,Uttar Pradesh",870.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,1.0,15000.0,1,1.0,150.0,2.0,0.0,0.0,7500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
327,3,RodBez,3,328,2024-01-24 00:00:00,Automobile,Taxi-service for Bihar,2022.0,2,2.0,0.0,0.0,0.0,Middle,Saharsa,Bihar,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,20.0,5.0,30.0,12.0,400.0,2.0,0.0,0.0,0.0,10.0,2.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,15.0,Ritesh Aggarwal,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
328,3,Blix,3,329,2024-01-24 00:00:00,Technology,Robotics toys,2021.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,400.0,36.0,50.0,0.0,0.0,0.0,0.0,3.0,80.0,2.0,4000.0,1,1.0,80.0,4.0,0.0,0.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,Ritesh Aggarwal,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
329,3,Homversity,3,330,2024-01-24 00:00:00,Technology,Digital student housing app,2022.0,1,1.0,0.0,0.0,0.0,Young,Ahmedabad,Gujarat,0.0,100.0,0.0,0.0,1.0,0.0,0.0,3.0,65.0,2.0,3250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
330,3,TURMS,4,331,2024-01-25 00:00:00,Fashion,Intelligent Clothing,2022.0,1,1.0,0.0,0.0,0.0,Old,Bangalore,Karnataka,70.0,86.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,2.0,6000.0,1,1.0,120.0,4.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,4.0,0.0,Azhar Iqubal,Azhar Iqubal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
331,3,mintree,4,332,2024-01-25 00:00:00,Fashion,Skincare products,2018.0,1,0.0,1.0,0.0,0.0,Middle,Nagpur,Maharashtra,900.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,1.0,9000.0,1,1.0,90.0,1.5,0.0,0.0,6000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.75,0.0,Azhar Iqubal,Azhar Iqubal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
332,3,80Wash,4,333,2024-01-25 00:00:00,Manufacturing,Waterless washing machine,2021.0,3,3.0,0.0,0.0,0.0,Middle,Chandigarh,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,2.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Azhar Iqubal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
333,3,DilFoods,5,334,2024-01-26 00:00:00,Food,Virtual restaurant service,2022.0,1,0.0,1.0,0.0,0.0,Middle,Ranchi,Jharkhand,700.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.5,10000.0,1,1.0,200.0,2.67,0.0,0.0,7490.636704,4.0,0.0,0.0,0.0,50.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.335,0.0,"Ritesh Aggarwal,Radhika Gupta","Ritesh Aggarwal,Radhika Gupta",0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0
334,3,AIKavach/Panoplia,5,335,2024-01-26 00:00:00,Technology,Online security app,2023.0,1,0.0,1.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,1.25,4000.0,1,1.0,100.0,2.5,0.0,0.0,4000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.25,0.0,50.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Ritesh Aggarwal,Radhika Gupta",0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0
335,3,Bartisans,5,336,2024-01-26 00:00:00,Beverages,Cocktail Mocktail mixers,2021.0,2,1.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,143.0,35.0,70.0,0.0,1.0,0.0,0.0,3.0,100.0,2.5,4000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Ritesh Aggarwal,Radhika Gupta",0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0
336,3,Aretto,6,337,2024-01-29 00:00:00,Manufacturing,Expandable Shoes For Kids,2020.0,1,1.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,700.0,60.0,57.0,0.0,1.0,5.0,1.0,3.0,80.0,1.0,8000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
337,3,Kalakaram,6,338,2024-01-29 00:00:00,Manufacturing,"Unique, creative and exciting DIY kits for all ages",2022.0,1,1.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,500.0,50.0,0.0,23.0,0.0,0.0,0.0,3.0,50.0,2.5,2000.0,1,1.0,60.0,6.0,0.0,0.0,0.0,3.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
338,3,NabhiSutra,6,339,2024-01-29 00:00:00,Fashion,Navel Ayurvedic Oils Online,2019.0,2,1.0,1.0,0.0,0.0,Middle,Vadodara,Gujarat,450.0,50.0,0.0,8.0,0.0,0.0,0.0,3.0,60.0,3.0,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
339,3,Zorko,7,340,2024-01-30 00:00:00,Food,Quick service restaurant,2021.0,2,2.0,0.0,0.0,0.0,Young,Surat,Gujarat,3000.0,240.0,40.0,20.0,0.0,0.0,0.0,3.0,150.0,1.0,15000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
340,3,Tramboo,7,341,2024-01-30 00:00:00,Sports,Kashmir willow bats,2021.0,2,2.0,0.0,0.0,0.0,Young,Srinagar,Jammu & Kashmir,600.0,18.0,0.0,25.0,0.0,0.0,0.0,3.0,30.0,3.0,1000.0,1,1.0,30.0,4.0,0.0,0.0,750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
341,3,WeHear,7,342,2024-01-30 00:00:00,Healthcare,Hearing Solutions,2017.0,2,2.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,282.0,93.0,0.0,0.0,0.0,0.0,1.0,3.0,250.0,1.0,25000.0,1,1.0,250.0,1.0,0.0,0.0,25000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
342,3,Tiggle,8,343,2024-01-31 00:00:00,Food,Chocolate mixes,2020.0,1,0.0,1.0,0.0,0.0,Young,Agra,Uttar Pradesh,150.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,50.0,20.0,0.0,0.0,250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Azhar Iqubal,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
343,3,WYLDCard,8,344,2024-01-31 00:00:00,Technology,Customer as Infulencer,2023.0,3,3.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,50.0,0.5,10000.0,1,1.0,75.0,1.5,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Azhar Iqubal,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
344,3,upliance.ai,8,345,2024-01-31 00:00:00,Household,Smart Cooker,2021.0,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,100.0,1.0,10000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Azhar Iqubal,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
345,3,PizzaGalleria,9,346,2024-02-01 00:00:00,Food,100% Veg Pizza,2015.0,2,2.0,0.0,0.0,0.0,Middle,Gohana,Haryana,115.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
346,3,AiCars,9,347,2024-02-01 00:00:00,Automobile,Hydrogen powered AI Car,2021.0,1,1.0,0.0,0.0,0.0,Young,Yavatmal,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,200.0,4.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
347,3,RooftopApp,9,348,2024-02-01 00:00:00,Technology,Art Learning platform,2019.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,200.0,4.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
348,3,GoenchiFeni,10,349,2024-02-02 00:00:00,Beverages,Alcohol brand,2023.0,2,1.0,1.0,0.0,0.0,Middle,Goa,Goa,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3.0,100.0,5.0,2000.0,1,1.0,200.0,15.0,0.0,0.0,1333.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,15.0,0.0,Deepinder Goyal,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
349,3,Arata,10,350,2024-02-02 00:00:00,Fashion,Hair care,2018.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,170.0,200.0,0.0,5.0,0.0,0.0,0.0,3.0,100.0,1.25,8000.0,1,1.0,100.0,1.33,0.0,0.0,7518.796992,2.0,50.0,0.665,0.0,50.0,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
350,3,Vecros,10,351,2024-02-02 00:00:00,Technology,Spatial AI drone,2018.0,2,1.0,1.0,0.0,0.0,Young,Delhi,Delhi,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.5,4000.0,1,1.0,20.0,1.0,80.0,10.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepinder Goyal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
351,3,GudGum,11,352,2024-02-05 00:00:00,Food,Healthy Chewing Gum brand,2022.0,2,2.0,0.0,0.0,0.0,Young,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,80.0,10.0,0.0,0.0,800.0,4.0,0.0,0.0,0.0,20.0,2.5,0.0,20.0,2.5,0.0,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,0.0,Ritesh Aggarwal,Ritesh Aggarwal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
352,3,EvaScalp,11,353,2024-02-05 00:00:00,Healthcare,Post Chemo Scalp Cooling brand,2020.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,59.0,10.0,85.0,0.0,1.0,0.0,1.0,3.0,30.0,1.2,2500.0,1,1.0,30.0,1.8,0.0,0.0,1666.666667,3.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6,0.0,Ritesh Aggarwal,Ritesh Aggarwal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
353,3,Elitty,11,354,2024-02-05 00:00:00,Fashion,Teenage Make-up,2019.0,2,0.0,2.0,0.0,0.0,Middle,Gurgaon,Haryana,113.0,11.0,36.0,0.0,1.0,0.0,0.0,3.0,100.0,4.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
354,3,HoneyTwigs,12,355,2024-02-06 00:00:00,Food,Honey products,2019.0,3,3.0,0.0,0.0,0.0,Middle,Delhi,Delhi,400.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,3.0,2500.0,1,1.0,75.0,3.0,0.0,0.0,2500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,Ritesh Aggarwal,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
355,3,Koparo,12,356,2024-02-06 00:00:00,Food,Coconut based Cleaning Products,2020.0,1,0.0,1.0,0.0,0.0,Middle,Delhi,Delhi,450.0,80.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,1.0,7000.0,1,1.0,70.0,1.0,0.0,0.0,7000.0,2.0,0.0,0.0,0.0,35.0,0.5,0.0,0.0,0.0,0.0,35.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
356,3,2Ballz,12,357,2024-02-06 00:00:00,Fashion,Mens Innerwear,2023.0,3,3.0,0.0,0.0,0.0,Middle,Indore,Madhya Pradesh,0.0,164.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,5.0,600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ritesh Aggarwal,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
357,3,JewelBox,13,358,2024-02-07 00:00:00,Fashion,Lab Grown Diamond Jewellery Brand,2019.0,2,1.0,1.0,0.0,0.0,Middle,Kolkata,West Bengal,520.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,1.0,200.0,6.0,0.0,0.0,3333.333333,5.0,0.0,0.0,0.0,40.0,1.2,0.0,0.0,0.0,0.0,40.0,1.2,0.0,40.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.4,0.0,"Ritesh Aggarwal,Radhika Gupta","Ritesh Aggarwal,Radhika Gupta",0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0
358,3,DaakRoom,13,359,2024-02-07 00:00:00,Services,Letter Writing Services,2013.0,2,0.0,2.0,0.0,0.0,Middle,Delhi,Delhi,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,4.0,900.0,1,1.0,36.0,6.0,0.0,0.0,600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,Ritesh Aggarwal,"Ritesh Aggarwal,Radhika Gupta",0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0
359,3,Nuvedo,13,360,2024-02-07 00:00:00,Food,Mushroom Growing Service,2021.0,2,1.0,1.0,0.0,1.0,Middle,Bangalore,Karnataka,25.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,50.0,3.0,1666.666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Ritesh Aggarwal,Radhika Gupta",0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0
